STATE,ST_CASE,PERMVIT,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,DRUNK_DR
1,10198,3,123,0,27,4,2015,2,9,45,4,CR-LOVE LADY RD,SR-50,0,32.698575,-85.84709722,0,9,53,10,24,99,99,0
1,10199,5,43,0,27,4,2015,2,10,25,4,CR-47,,0,34.08930556,-86.65215556,0,99,99,10,45,99,99,0
1,10200,4,79,0,15,4,2015,4,11,0,3,SR-24,CR-217,571,34.51630556,-87.20631111,0,99,99,11,20,99,99,0
1,10201,1,95,400,30,4,2015,5,23,0,3,SR-168,,120,34.21392778,-86.13927222,0,99,99,23,18,88,88,0
1,10202,2,3,0,23,4,2015,5,20,57,1,I-10,,553,30.61619167,-87.57853611,0,99,99,21,5,99,99,0
1,10203,2,121,0,25,4,2015,7,0,25,1,I-20,,1730,33.58526944,-86.04059444,0,99,99,0,37,88,88,1
1,10204,3,53,0,1,5,2015,6,18,15,1,I-65,,639,31.14328611,-87.40973889,0,18,34,18,45,99,99,0
1,10205,2,73,1716,5,5,2015,3,0,17,1,I-65,,2485,33.407825,-86.76304444,0,0,20,0,28,1,2,1
1,10206,2,101,2130,2,4,2015,5,19,32,3,SR-6,,0,32.32687222,-86.273175,0,19,41,19,42,20,0,0
1,10207,2,17,3111,16,4,2015,5,20,6,2,US-SR 15,,2070,32.81164167,-85.17035,0,20,10,20,15,20,30,0
1,10208,1,125,3050,20,4,2015,2,23,0,3,SR-215,,0,33.19108333,-87.46343333,0,23,1,23,7,23,32,0
1,10209,2,77,1200,23,4,2015,5,13,9,4,CR-DARBY DR,BROADWAY BLVD,0,34.83666111,-87.65181667,0,99,99,13,16,88,88,0
1,10210,1,17,3111,25,4,2015,7,19,0,2,US-SR 15,,2070,32.81228611,-85.17083056,0,19,2,19,13,19,27,0
1,10211,2,81,0,30,4,2015,5,9,27,4,CR-188,HWY 280,0,32.72789444,-85.58121667,0,9,40,10,4,10,45,0
1,10212,1,89,0,30,4,2015,5,17,10,2,US-SR 1,,3229,34.63110278,-86.46207222,0,99,99,17,30,88,88,0
1,10213,3,107,0,30,4,2015,5,21,25,3,SR-17,,2125,33.41463333,-88.00765833,0,99,99,99,99,99,99,0
1,10214,3,55,1370,30,4,2015,5,20,35,2,US-SR 1,EDGAR RD,2520,33.91519167,-85.91348056,0,99,99,20,51,88,88,1
1,10215,1,73,350,2,5,2015,7,22,30,6,ARKADELPHIA RD,,0,33.51839722,-86.850275,0,22,38,22,45,23,4,0
1,10216,5,97,2550,3,5,2015,1,17,43,6,JARRETT RD,CALKINS DR,0,30.771375,-88.17473889,0,99,99,17,47,99,99,0
1,10217,1,125,3050,4,5,2015,2,0,50,3,SR-216,,45,33.23294722,-87.41972778,0,99,99,1,0,88,88,1
1,10218,3,87,3070,4,5,2015,2,11,0,2,US-SR 81,,25,32.45510833,-85.68898889,0,99,99,11,10,99,99,0
1,10219,6,1,0,4,5,2015,2,15,50,3,SR-3,,1955,32.53463333,-86.45578056,0,16,0,16,16,16,53,0
1,10220,1,71,0,4,5,2015,2,19,18,4,CR-39,,0,34.85403889,-86.03828333,0,19,21,19,28,88,88,0
1,10221,2,77,0,5,5,2015,3,14,45,4,CR-19,,0,34.82900833,-87.76345556,0,14,57,15,7,15,47,0
1,10222,3,127,0,6,5,2015,4,7,35,3,SR-257,,49,33.93793333,-87.22391389,0,7,36,7,52,88,88,0
1,10223,7,3,1210,1,5,2015,6,21,7,2,US-SR 42,RALPH SCHUMACHER LANE,634,30.40665,-87.70856944,0,21,7,21,14,21,43,1
1,10224,1,33,2190,4,5,2015,2,21,6,3,SR-133,,0,34.72234167,-87.63496667,0,99,99,21,10,99,99,0
1,10225,2,101,2130,2,4,2015,5,22,23,6,EASTERN BLVD,CALMAR DR,0,32.33015,-86.23213056,0,99,99,22,28,88,88,1
1,10226,2,33,0,8,5,2015,6,9,20,2,US-SR 2,,174,34.72326111,-87.81718333,0,99,99,9,35,99,99,0
1,10227,1,125,3050,8,5,2015,6,11,15,6,BUTTERMILK RD,,0,33.18373889,-87.44763333,0,11,17,11,21,88,88,0
1,10228,1,77,0,10,5,2015,1,16,35,4,CR-ALABAMA ST,,0,34.87006111,-87.53710833,0,16,42,16,45,17,11,0
1,10229,3,15,100,4,5,2015,2,6,59,2,US-SR 4,,0,33.61511389,-85.76906944,0,99,99,7,7,99,99,0
1,10230,2,21,700,24,5,2015,1,9,25,1,I-65,,2123,32.88801944,-86.62379722,0,99,99,9,40,99,99,0
1,10231,2,17,3111,23,5,2015,7,20,0,1,I-85,,760,32.80710833,-85.22606389,0,20,2,20,7,21,0,0
1,10232,4,101,2130,11,5,2015,2,20,49,1,I-85,,55,32.36118056,-86.18275556,0,20,36,20,53,21,26,0
1,10233,1,115,0,14,5,2015,5,17,17,1,I-59,,1688,33.88559167,-86.25375556,0,99,99,17,25,88,88,0
1,10234,1,115,0,11,5,2015,2,16,0,1,I-59,,1609,33.81000833,-86.35801667,0,99,99,16,10,88,88,0
1,10235,1,101,2130,8,5,2015,6,19,33,1,I-85,I-65,0,32.36733056,-86.32124722,0,19,1,19,19,88,88,0
1,10236,1,39,0,11,4,2015,7,13,10,4,CR-OAKEY STREAK RD,,0,31.43940278,-86.500025,0,99,99,13,35,99,99,0
1,10237,2,31,0,3,5,2015,1,2,0,3,SR-87,,474,31.59647222,-86.00601389,0,2,5,2,31,88,88,1
1,10238,2,33,0,3,5,2015,1,16,55,2,US-SR 13,,3048,34.62752778,-87.65018056,0,99,99,17,7,99,99,1
1,10239,9,61,0,9,5,2015,7,18,55,4,CR-89,,0,31.00788056,-85.81985278,0,18,58,19,29,20,10,0
1,10240,1,53,0,11,5,2015,2,8,30,4,CR-1,,0,31.21214722,-87.60316667,0,99,99,10,27,88,88,0
1,10241,3,29,0,11,5,2015,2,12,30,3,SR-46,CR-63,145,33.55435,-85.409275,0,12,30,12,38,99,99,0
1,10242,1,113,2440,10,5,2015,1,0,10,6,SANDFORT ROAD,,0,32.44434444,-85.03772222,0,99,99,0,22,88,88,1
1,10243,2,113,0,9,5,2015,7,15,7,2,US-SR 1,,862,32.15112222,-85.17539722,0,15,24,15,37,16,12,0
1,10244,2,97,0,7,5,2015,5,6,40,4,CR-25,,0,30.75416111,-88.27655556,0,99,99,6,57,99,99,0
1,10245,1,103,0,14,5,2015,5,14,30,4,CR-TALUCAH RD,,0,34.51756111,-86.67522778,0,99,99,14,39,88,88,1
1,10246,1,131,2490,14,5,2015,5,21,58,4,CR-18,CR-9,0,31.97318333,-87.58413889,0,99,99,22,22,88,88,0
1,10247,1,97,2550,15,5,2015,6,21,31,6,WOLF RIDGE RD,,0,30.74800833,-88.11728333,0,99,99,21,33,88,88,0
1,10248,1,19,0,15,5,2015,6,9,30,4,CR-752,,0,34.26544444,-85.65693611,0,88,88,88,88,88,88,0
1,10249,1,69,0,18,5,2015,2,1,55,4,CR-HODGESVILLE RD,,0,31.14548056,-85.38818333,0,1,55,2,5,88,88,0
1,10250,3,67,0,18,5,2015,2,6,53,4,CR-65,,0,31.44531111,-85.18464722,0,99,99,7,16,99,99,0
1,10251,7,19,1852,18,5,2015,2,15,18,6,KEENER DR,MACKEY ST,0,34.17649167,-85.78791667,0,99,99,15,25,99,99,0
1,10252,2,15,2370,20,5,2015,4,5,57,2,US-SR 4,PEACEFUL VALLEY RD,1510,33.60283333,-85.98659167,0,99,99,6,8,99,99,0
1,10253,2,55,2822,20,5,2015,4,6,3,3,SR-77,,960,33.84518056,-86.050325,0,99,99,6,15,88,88,1
1,10254,1,115,0,20,5,2015,4,17,15,2,US-SR 53,,2228,33.64144722,-86.27768056,0,17,22,17,27,88,88,0
1,10255,1,61,0,20,5,2015,4,19,50,4,CR-4,,0,31.03754167,-85.92891389,0,99,99,20,4,88,88,1
1,10256,1,97,2100,20,5,2015,4,20,41,6,MCVAY DR,,0,30.64512778,-88.10200278,0,99,99,20,48,99,99,0
1,10257,1,77,0,21,5,2015,5,13,30,4,CR-8,,0,34.96056111,-87.57348611,0,13,34,14,7,14,52,0
1,10258,2,117,530,21,5,2015,5,14,0,2,US-SR 3,,2470,33.16313333,-86.75501944,0,99,99,14,7,99,99,0
1,10259,2,59,3130,22,5,2015,6,16,55,3,SR-19,,276,34.368425,-88.04374167,0,17,6,17,13,17,37,0
1,10260,1,121,0,22,5,2015,6,19,51,4,CR-GRIST MILL RD,,0,33.34723889,-86.24552222,0,99,99,20,3,88,88,0
1,10261,1,27,0,24,5,2015,1,18,15,4,CR-BLUFF SPRING RD,,0,33.23864722,-85.82023611,0,18,21,18,30,88,88,1
1,10262,1,125,0,24,5,2015,1,20,30,4,CR-CHAPEL PARK CT,,0,33.19059167,-87.38245,0,99,99,20,55,88,88,1
1,10263,4,131,0,25,5,2015,2,11,40,4,CR-29,,0,32.19991944,-87.38418889,0,99,99,12,20,99,99,0
1,10264,1,113,2440,20,5,2015,4,22,7,2,US-SR 1,,1129,32.46113056,-85.01983611,0,99,99,22,12,99,99,0
1,10265,4,15,2370,27,5,2015,4,5,25,2,US-SR 4,WILLIAMS ST,1590,33.60566667,-85.84304444,0,99,99,5,39,99,99,0
1,10266,2,97,690,26,5,2015,3,14,15,2,US-SR 17,,278,31.03937778,-88.23173889,0,14,20,14,30,88,88,0
1,10267,2,73,350,25,5,2015,2,15,5,6,ENSLEY PLEASANT GROVE RD,,0,33.4932,-86.91936389,0,99,99,15,15,99,99,0
1,10268,1,3,1493,27,5,2015,4,9,0,4,CR-2,CAMPGROUND RD,0,30.26576667,-87.64966944,0,9,2,9,14,9,25,0
1,10269,4,77,0,28,5,2015,5,18,5,2,US-SR 2,,458,34.86105556,-87.46359722,0,99,99,18,25,99,99,0
1,10270,3,89,1730,29,5,2015,6,20,17,6,MASTIN LAKE RD,JORDAN LN,0,34.77149167,-86.65099167,0,99,99,20,23,99,99,1
1,10271,3,9,2811,29,5,2015,6,22,16,2,US-SR 278,CR-36,1080,34.10728056,-86.376,0,99,99,22,31,99,99,0
1,10272,3,73,350,31,5,2015,1,18,48,1,I-59,,1330,33.57411667,-86.71670833,0,18,53,18,56,99,99,1
1,10273,1,77,0,30,5,2015,7,17,40,4,CR-575,,0,34.84441667,-87.36358333,0,99,99,17,56,88,88,0
1,10274,1,79,0,31,5,2015,1,19,0,3,SR-33,,362,34.64768611,-87.27627778,0,99,99,19,14,88,88,0
1,10275,3,81,0,24,5,2015,1,14,0,4,CR-158,,0,32.66621944,-85.18344167,0,13,59,14,8,14,31,1
1,10276,1,113,0,24,5,2015,1,19,42,3,SR-165,,257,32.32995,-85.01913611,0,99,99,19,57,99,99,1
1,10277,4,77,0,3,6,2015,4,17,25,4,CR-6,CR-9,0,34.90246944,-87.75307778,0,99,99,17,33,99,99,0
1,10278,2,89,1730,4,6,2015,5,3,29,1,I-565,,180,34.72722222,-86.60376944,0,99,99,3,37,99,99,0
1,10279,2,115,0,11,6,2015,5,13,21,1,I-20,,1484,33.57900278,-86.45679167,0,99,99,13,33,88,88,0
1,10280,4,97,2716,15,6,2015,2,21,52,1,I-65,,171,30.84921944,-88.07545833,0,21,52,22,0,22,28,1
1,10281,3,115,0,16,6,2015,3,9,25,1,I-59,,1580,33.78513333,-86.39731667,0,9,39,10,1,10,30,0
1,10282,1,3,1210,28,4,2015,3,20,10,6,E MICHIGAN AVE,,0,30.39219722,-87.6757,0,20,10,20,14,20,40,0
1,10283,1,97,0,23,5,2015,7,5,0,4,CR-RAMSEY ROAD,,0,30.48342778,-88.30996944,0,5,15,5,32,88,88,1
1,10284,5,43,0,28,5,2015,5,12,30,2,US-SR 3,CR-612,3221,34.11820556,-86.81258056,0,12,41,13,2,13,44,0
1,10285,4,105,0,28,5,2015,5,15,30,3,SR-5,CR-72,572,32.56905556,-87.34451944,0,15,40,15,50,99,99,0
1,10286,7,115,2410,30,5,2015,7,14,36,3,SR-4,,0,33.59051667,-86.24565556,0,99,99,14,43,15,2,0
1,10287,2,67,10,1,6,2015,2,7,10,3,SR-10,,2167,31.57391111,-85.25958889,0,99,99,7,21,99,99,0
1,10288,4,11,0,30,5,2015,7,19,50,2,US-SR 6,,2008,32.14609722,-85.68148333,0,99,99,20,7,99,99,0
1,10289,1,103,1130,2,6,2015,3,21,10,4,CR-CULVER RD,,0,34.37938889,-86.89854167,0,99,99,21,20,88,88,0
1,10290,2,115,0,3,6,2015,4,16,23,2,US-SR 53,,2261,33.6878,-86.281575,0,99,99,16,38,88,88,0
1,10291,1,125,0,3,6,2015,4,23,50,3,SR-216,,208,33.28613056,-87.17944722,0,99,99,0,12,88,88,0
1,10292,1,33,2190,5,6,2015,6,3,28,3,SR-2,,0,34.70028611,-87.64122778,0,99,99,3,30,99,99,0
1,10293,2,71,2850,6,6,2015,7,19,32,3,SR-117,,410,34.88746944,-85.85918889,0,99,99,19,48,99,99,0
1,10294,1,95,0,8,6,2015,2,0,25,4,CR-MASTLING GAP RD,PARRIS RD,0,34.36677222,-86.15974167,0,99,99,0,32,99,99,0
1,10295,1,101,2130,8,6,2015,2,5,20,6,EASTERN BLVD,,0,32.37700278,-86.20938333,0,99,99,5,30,88,88,0
1,10296,1,125,0,9,6,2015,3,19,10,4,CR-FINNELL CUTOFF RD,,0,33.39799444,-87.59131667,0,99,99,19,35,88,88,1
1,10297,2,109,0,10,6,2015,4,12,40,4,CR-3339,,0,31.64230556,-85.92942222,0,99,99,12,55,99,99,0
1,10298,1,69,930,11,6,2015,5,15,57,2,US-SR 53,JOHN D ODOM RD,266,31.27593056,-85.45453611,0,99,99,16,8,88,88,0
1,10299,2,51,0,12,6,2015,6,18,45,2,US-SR 21,,1747,32.69388056,-86.25244167,0,99,99,19,15,99,99,1
1,10300,2,101,2130,14,6,2015,1,2,55,6,WEST SOUTH BLVD,,0,32.32671111,-86.33138333,0,99,99,3,15,99,99,0
1,10301,2,97,2713,12,6,2015,6,1,15,4,CR-RADCLIFF RD,,0,30.89518056,-88.11371944,0,99,99,1,31,99,99,1
1,10302,1,43,0,16,6,2015,3,2,10,4,CR-1118,,0,34.2449,-86.99835,0,88,88,88,88,88,88,1
1,10303,4,13,1460,14,6,2015,1,2,23,6,BOLLING RD,AZTEC RD,0,31.82324444,-86.63178889,0,99,99,2,28,99,99,2
1,10304,7,97,2100,6,6,2015,7,20,30,1,I-10,,179,30.60804722,-88.14563056,0,99,99,20,40,99,99,1
1,10305,1,43,0,19,6,2015,6,16,9,1,I-65,,3058,34.14981389,-86.8701,0,99,99,16,24,88,88,0
1,10306,2,43,9997,21,6,2015,1,15,7,1,I-65,SR-69,2990,34.05386667,-86.86743056,0,99,99,15,28,88,88,0
1,10307,1,97,0,15,6,2015,2,12,15,2,US-SR 42,,3,30.86123889,-88.41498333,0,99,99,12,25,88,88,1
1,10308,5,73,350,14,6,2015,1,4,21,1,I-59,,1335,33.57873611,-86.71105556,0,99,99,4,30,99,99,0
1,10309,2,127,0,19,6,2015,6,5,40,3,SR-69,,1951,33.78495,-87.34807778,0,99,99,5,59,99,99,0
1,10310,1,125,3050,20,6,2015,7,8,15,6,HOLT RD,JACK WARNER PKWY,0,33.23051389,-87.50806667,0,99,99,8,22,88,88,0
1,10311,1,73,330,21,6,2015,1,2,3,6,DARTMOUTH AVE,,0,33.39745833,-86.94592222,0,99,99,2,7,88,88,1
1,10312,1,29,1620,20,6,2015,7,2,15,3,SR-DAVIDSON RD,,0,33.65770278,-85.51803056,0,99,99,2,55,88,88,1
1,10313,1,95,400,23,6,2015,3,14,52,6,DOUBLE BRIDGES RD,,0,34.22945833,-86.11441111,0,99,99,15,2,88,88,1
1,10314,2,43,830,14,6,2015,1,17,33,3,SR-157,I-65,0,34.20768611,-86.88051944,0,99,99,17,39,88,88,1
1,10315,1,119,0,5,1,2015,2,18,30,2,US-SR 7,,132,32.54234444,-88.23921944,0,88,88,88,88,88,88,0
1,10316,3,73,0,28,5,2015,5,18,32,4,CR-NEW CASTLE RD,,0,33.67938889,-86.7486,0,99,99,18,41,99,99,0
1,10317,2,73,0,1,7,2015,4,14,30,1,I-65,,2838,33.83645833,-86.82394167,0,99,99,14,40,88,88,0
1,10318,1,53,0,10,6,2015,4,2,10,1,I-65,,568,99.9999,999.9999,0,99,99,2,20,88,88,0
1,10319,3,39,0,16,6,2015,3,20,53,4,CR-107,,0,31.3648,-86.53936111,0,99,99,21,1,99,99,0
1,10320,3,69,0,17,6,2015,4,10,45,4,CR-EDSEL DEESE RD,CR-55,0,31.22186944,-85.23434444,0,99,99,10,50,88,88,0
1,10321,3,3,0,17,6,2015,4,17,45,4,CR-BALDWIN BEACH EXPRESS,CR-62,0,30.60398333,-87.66606111,0,17,49,18,1,18,29,0
1,10322,4,109,0,20,6,2015,7,12,15,2,US-SR 53,CR-1112,863,31.93322222,-86.02019444,0,12,21,12,26,99,99,0
1,10323,2,3,0,21,6,2015,1,3,56,3,SR-225,,219,30.96888333,-87.86511111,0,3,56,4,11,4,35,0
1,10324,2,63,1070,21,6,2015,1,18,51,2,US-SR 13,,0,32.83172778,-87.88100833,0,99,99,19,5,99,99,0
1,10325,2,33,0,23,6,2015,3,12,35,4,CR-40,,0,34.78724444,-87.59171944,0,12,41,12,46,13,20,0
1,10326,2,75,0,25,6,2015,5,7,40,4,CR-36,,0,33.84221944,-88.00811389,0,99,99,7,52,99,99,0
1,10327,2,55,0,25,6,2015,5,20,25,4,CR-JOHN WALL RD,,0,34.13535556,-86.22410556,0,99,99,20,38,88,88,1
1,10328,1,45,0,26,6,2015,6,1,15,4,CR-36,,0,31.46329722,-85.57221944,0,1,27,1,39,88,88,1
1,10329,2,15,100,26,6,2015,6,5,38,3,SR-202,,32,33.62571667,-85.91920278,0,99,99,5,44,99,99,0
1,10330,2,5,0,26,6,2015,6,9,50,3,SR-239,,53,31.88998056,-85.5109,0,9,54,10,2,10,10,0
1,10331,1,59,2690,26,6,2015,6,21,3,3,SR-13,,2950,34.50978889,-87.71746111,0,99,99,21,9,99,99,0
1,10332,2,71,2850,25,6,2015,5,6,1,3,SR-2,,1530,34.82531944,-85.84085833,0,6,0,6,21,88,88,0
1,10333,2,69,0,27,6,2015,7,17,0,3,SR-53,,36,31.02775556,-85.25481667,0,99,99,17,8,99,99,0
1,10334,1,41,0,27,6,2015,7,13,5,4,CR-NORMAN RD,,0,31.87865278,-86.30703611,0,99,99,13,37,88,88,1
1,10335,1,103,0,28,6,2015,1,6,20,4,CR-RED BANK RD SE,,0,34.506625,-86.96428056,0,99,99,6,35,88,88,1
1,10336,2,107,0,28,6,2015,1,18,40,4,CR-BRADFORD RD,,0,33.15065833,-88.2235,0,99,99,19,0,99,99,0
1,10337,8,103,0,1,7,2015,4,15,30,3,SR-24,WHITLOW RD,646,34.56229444,-87.10399722,0,99,99,15,38,99,99,0
1,10338,1,131,0,2,7,2015,5,7,0,3,SR-10,,812,31.98890556,-87.24541667,0,99,99,7,5,88,88,0
1,10339,2,115,0,2,7,2015,5,10,12,4,CR-MANNING RD,,0,33.67088333,-86.30144444,0,10,12,10,26,88,88,0
1,10340,1,49,0,2,7,2015,5,11,25,4,CR-50,,0,34.46106111,-86.01575833,0,99,99,11,38,88,88,0
1,10341,1,119,0,13,6,2015,7,0,40,3,SR-28,,176,32.511375,-88.0913,0,99,99,1,0,88,88,0
1,10342,6,107,0,3,7,2015,6,18,5,2,US-SR 6,,223,33.34563889,-87.94866667,0,18,5,18,21,18,59,0
1,10343,18,97,2100,2,7,2015,5,13,40,1,I-10,,247,30.66173611,-88.05686389,0,99,99,13,48,99,99,0
1,10344,2,73,1716,1,7,2015,4,17,25,1,I-65,,2505,33.38652778,-86.78304444,0,17,25,17,31,88,88,0
1,10345,1,97,0,30,6,2015,3,6,4,1,I-10,,110,30.54005,-88.23368889,0,6,3,6,14,88,88,0
1,10346,1,55,1280,2,5,2015,7,0,22,6,N 8TH ST,1ST AVE,0,34.01663611,-86.01120833,0,0,32,1,3,1,50,1
1,10347,2,3,0,21,5,2015,5,10,45,4,CR-112,,0,30.69015833,-87.50475833,0,10,48,11,13,88,88,0
1,10348,5,53,0,7,6,2015,1,15,54,3,SR-3,,811,31.25635833,-87.039075,0,99,99,16,4,99,99,1
1,10349,6,79,0,17,6,2015,4,14,30,3,SR-24,CR-325,607,34.54120278,-87.15139167,0,14,38,14,48,15,0,0
1,10350,2,89,1730,22,6,2015,2,22,27,6,OAKWOOD AVE,CHALET LANE,0,34.74958056,-86.63308889,0,99,99,22,30,99,99,0
1,10351,2,51,0,1,7,2015,4,19,50,4,CR-OLD US 231,,0,32.60763889,-86.22751944,0,99,99,19,55,99,99,1
1,10352,2,89,0,2,7,2015,5,18,26,2,US-SR 1,UNNAMED ROADWAY,3446,34.87097778,-86.57141389,0,18,29,18,33,19,0,0
1,10353,2,51,0,2,7,2015,5,19,30,2,US-SR 9,,1151,32.45653333,-86.19944722,0,99,99,19,40,88,88,1
1,10354,3,51,0,4,7,2015,7,17,40,3,SR-170,,21,32.57143056,-86.15946389,0,99,99,17,50,99,99,0
1,10355,1,119,0,4,7,2015,7,19,0,4,CR-21,,0,32.47577222,-88.11015,0,88,88,88,88,88,88,1
1,10356,3,89,0,5,7,2015,1,2,35,4,CR-WALL TRIANA HWY,,0,34.75538889,-86.74971111,0,99,99,2,50,99,99,0
1,10357,1,101,2130,7,7,2015,3,22,18,6,WEST SOUTH BLVD,,0,32.32656111,-86.31230278,0,99,99,22,22,99,99,0
1,10358,3,99,1240,2,7,2015,5,21,43,3,SR-21,,360,31.45066111,-87.37621111,0,99,99,21,50,99,99,0
1,10359,2,77,1865,7,7,2015,3,14,8,3,SR-64,,130,34.97008889,-87.37729444,0,99,99,14,26,88,88,0
1,10360,4,117,2405,8,7,2015,4,6,35,4,CR-11,,0,33.2886,-86.76373333,0,6,39,6,47,7,14,0
1,10361,1,129,0,9,7,2015,5,23,0,4,CR-SAWMILL RD,,0,31.447225,-88.31642222,0,99,99,23,12,88,88,0
1,10362,2,101,2130,28,7,2015,3,3,12,1,I-65,US-80,1670,32.32817778,-86.33501667,0,99,99,3,25,88,88,1
1,10363,2,117,47,28,7,2015,3,23,5,1,I-65,,2390,33.23941389,-86.80274167,0,99,99,23,20,99,99,0
1,10364,2,73,1110,29,7,2015,4,5,21,1,I-59,,1180,33.48886667,-86.91803333,0,99,99,5,25,88,88,0
1,10365,2,83,170,29,7,2015,4,21,49,3,SR-251,,5,34.81004167,-86.94252222,0,99,99,22,2,88,88,0
1,10366,3,75,0,20,7,2015,2,11,20,3,SR-17,,2365,33.66596944,-88.0875,0,99,99,11,39,99,99,0
1,10367,1,97,2550,23,7,2015,5,13,58,6,ST STEPHENS RD,,0,30.79723889,-88.15143889,0,99,99,14,2,99,99,1
1,10368,3,125,3050,25,7,2015,7,0,10,3,SR-13,UNIVERSITY BLVD,0,33.20943889,-87.56973611,0,99,99,0,15,99,99,1
1,10369,1,47,0,26,7,2015,1,2,30,3,SR-14,CR-209,1100,32.47454444,-87.11266111,0,88,88,88,88,88,88,0
1,10370,3,73,3125,28,7,2015,3,9,10,2,US-SR 3,,2675,33.42816389,-86.79049722,0,99,99,9,15,99,99,0
1,10371,2,39,0,28,7,2015,3,10,58,2,US-SR 12,,1199,31.38724167,-86.65938333,0,99,99,23,8,99,99,0
1,10372,2,129,0,28,7,2015,3,20,55,4,CR-MILLRY BUCKATUNNA RD,,0,31.59690278,-88.45213889,0,99,99,21,46,88,88,2
1,10373,2,15,100,19,7,2015,1,8,10,2,US-SR 4,,0,33.61514167,-85.76897222,0,99,99,8,15,88,88,0
1,10374,2,83,0,31,7,2015,6,17,52,4,CR-HARVEST RD,EAST LIMESTONE RD,0,34.86083611,-86.83107778,0,99,99,17,59,99,99,0
1,10375,4,97,0,7,7,2015,3,18,30,1,I-10,,8,30.47980833,-88.38763611,0,99,99,18,52,99,99,0
1,10376,1,73,1716,1,7,2015,4,7,16,1,I-459,,130,33.38422778,-86.80725,0,99,99,7,22,99,99,0
1,10377,3,69,0,22,5,2015,6,6,30,4,CR-33,,0,31.08195556,-85.37626944,0,99,99,6,39,99,99,0
1,10378,1,1,0,12,6,2015,6,7,20,4,CR-5,,0,32.59590556,-86.82156667,0,99,99,19,45,99,99,1
1,10379,1,83,0,2,7,2015,5,15,25,4,CR-QUINN RD,,0,34.80661944,-87.07814444,0,88,88,88,88,88,88,0
1,10380,2,31,1030,1,7,2015,4,0,55,6,SALEM RD,SHELLFIELD RD,0,31.36060278,-85.858325,0,99,99,1,4,99,99,0
1,10381,1,13,0,3,7,2015,6,22,50,2,US-SR 3,,1346,31.78320278,-86.63473056,0,99,99,23,5,88,88,0
1,10382,1,115,0,5,7,2015,1,15,35,3,SR-53,,2286,33.72163611,-86.28926389,0,99,99,15,50,99,99,0
1,10383,1,97,0,7,7,2015,3,17,30,4,CR-JACK WILLIAMS RD,,0,30.87346667,-88.30036389,0,99,99,17,35,88,88,1
1,10384,7,73,0,7,7,2015,3,17,15,3,SR-79,,166,33.75540556,-86.68461667,0,99,99,17,20,99,99,0
1,10385,2,113,0,8,7,2015,4,10,18,3,SR-165,CR-4,117,32.14724444,-85.06241944,0,99,99,10,40,88,88,0
1,10386,9,109,0,9,7,2015,5,17,30,2,US-SR 10,,1670,31.81042778,-86.00818056,0,99,99,17,39,99,99,0
1,10387,3,117,0,9,7,2015,5,19,38,4,CR-41,HAWTHORN ST,0,33.40730278,-86.630825,0,99,99,19,42,99,99,0
1,10388,4,121,0,10,7,2015,6,17,20,4,CR-PINE GROVE RD,,0,33.25065278,-86.28383056,0,99,99,17,35,99,99,0
1,10389,2,73,350,14,6,2015,1,1,15,6,3RD AVE W,,0,33.50545556,-86.84618611,0,99,99,1,20,88,88,0
1,10390,1,13,0,11,7,2015,7,22,25,4,CR-35,,0,31.53401944,-86.69204722,0,99,99,22,45,88,88,0
1,10391,3,127,1780,11,7,2015,7,12,35,6,INDUSTRIAL PKWY,SR-4,0,33.795175,-87.23925278,0,99,99,12,44,88,88,0
1,10392,1,41,0,14,7,2015,3,19,30,4,CR-STARHOPE CHURCH RD,,0,31.73813889,-86.22196667,0,99,99,19,42,88,88,0
1,10393,2,73,350,17,7,2015,6,10,50,6,20TH ST ENSLEY,,0,33.51315556,-86.89942222,0,99,99,10,52,99,99,0
1,10394,1,109,0,18,7,2015,7,2,10,4,CR-3314,,0,31.69230556,-85.95141389,0,99,99,2,26,99,99,1
1,10395,3,97,0,18,7,2015,7,12,45,4,CR-CELESTE RD,,0,30.991875,-88.12450556,0,99,99,13,4,99,99,0
1,10396,2,83,0,18,7,2015,7,17,20,3,SR-99,,181,34.94410278,-87.17713611,0,99,99,17,49,88,88,0
1,10397,2,101,0,19,7,2015,1,5,33,2,US-SR 53,,947,32.0522,-86.04371389,0,99,99,5,56,99,99,0
1,10398,3,9,0,19,7,2015,1,14,45,4,CR-57,,0,34.003275,-86.51756389,0,99,99,15,0,99,99,1
1,10399,1,113,2440,19,7,2015,1,19,30,6,3RD AVE,,0,32.48848889,-84.99760556,0,99,99,20,11,88,88,0
1,10400,2,129,0,20,7,2015,2,15,7,3,SR-56,,251,31.44687222,-88.07313611,0,99,99,15,27,99,99,0
1,10401,2,55,0,22,7,2015,4,23,22,2,US-SR 74,,1165,34.06450556,-86.24514444,0,99,99,23,28,99,99,1
1,10402,2,101,2130,25,7,2015,7,6,30,6,BELL RD,,0,32.31933056,-86.20178611,0,99,99,6,36,88,88,0
1,10403,2,125,0,4,8,2015,3,16,10,1,I-59,,898,33.19592222,-87.23954444,0,88,88,88,88,88,88,0
